ID,Date,Element,Data_Value
USC00361480,05/30/14,TMAX,144
USC00365790,08/11/12,TMIN,167
USC00365790,08/11/12,TMAX,256
USC00368469,01/28/13,TMIN,-117
USC00360147,10/04/08,TMAX,144
USC00367477,07/17/12,TMAX,311
USC00367477,07/17/12,TMIN,156
USC00365790,09/02/10,TMIN,139
USC00365790,09/02/10,TMAX,322
USC00368469,04/04/10,TMAX,283
USC00368449,12/26/06,TMIN,-17
USC00368469,04/04/10,TMIN,56
USC00368449,12/26/06,TMAX,50
USC00362629,08/18/07,TMAX,278
USC00361480,09/19/08,TMAX,228
USC00367477,06/04/13,TMIN,22
USC00360147,06/24/13,TMAX,322
USC00360147,05/31/05,TMIN,94
USC00367409,10/22/11,TMIN,67
USC00367409,10/22/11,TMAX,100
USC00365790,08/07/12,TMAX,283
USC00365790,08/07/12,TMIN,111
USC00360147,05/29/07,TMAX,267
USC00368449,02/12/12,TMIN,-111
USC00365109,06/11/10,TMAX,272
USC00360147,05/31/05,TMAX,222
USC00361480,12/21/10,TMIN,-78
USC00360147,10/02/15,TMIN,72
USC00368449,07/27/07,TMIN,194
USC00368449,07/27/07,TMAX,283
USC00360147,10/02/15,TMAX,139
USC00365109,03/10/05,TMIN,-128
USC00365109,12/06/06,TMAX,17
USC00367409,12/04/05,TMAX,-11
USC00365109,03/10/05,TMAX,-22
USC00365109,06/11/10,TMIN,117
USC00360147,05/29/07,TMIN,83
USC00365790,06/11/15,TMIN,128
USC00367409,07/15/13,TMIN,189
USC00365109,07/28/09,TMAX,283
USC00365109,04/03/11,TMIN,-33
USC00368449,08/02/10,TMAX,278
USC00365109,04/03/11,TMAX,122
USC00368449,06/18/12,TMIN,161
USC00365790,02/03/14,TMIN,-44
USC00361480,01/05/10,TMAX,-72
USC00367409,07/15/13,TMAX,322
USC00365790,06/11/15,TMAX,272
USC00361480,01/05/10,TMIN,-117
USC00365790,02/03/14,TMAX,44
USC00360147,09/24/08,TMAX,261
USC00368469,01/02/14,TMAX,-44
USC00368449,07/03/07,TMIN,122
USC00368449,07/03/07,TMAX,233
USC00368469,01/02/14,TMIN,-89
USC00368449,06/18/12,TMAX,256
USC00360147,09/24/08,TMIN,50
USC00368469,11/01/15,TMAX,111
USC00368449,11/10/14,TMAX,89
USC00367409,08/31/11,TMIN,111
USC00368449,11/10/14,TMIN,33
USC00365790,02/15/10,TMIN,-122
USC00367477,05/20/08,TMAX,111
USC00365109,03/30/15,TMAX,83
USC00367409,02/20/10,TMAX,56
USC00365109,03/30/15,TMIN,-83
USC00365790,02/15/10,TMAX,-39
USC00367477,02/12/14,TMAX,-78
USC00367477,02/12/14,TMIN,-272
USC00367477,05/20/08,TMIN,-11
USC00368469,12/01/13,TMIN,-117
USC00367409,05/14/13,TMIN,-22
USC00368469,12/01/13,TMAX,-11
USC00367409,05/14/13,TMAX,111
USC00361480,02/03/14,TMAX,56
USC00360147,06/24/13,TMIN,183
USC00360147,03/11/15,TMIN,-39
USC00361480,12/07/14,TMAX,17
USC00361480,12/07/14,TMIN,-39
USC00361480,02/03/14,TMIN,-17
USC00361480,02/11/12,TMIN,-33
USC00367409,02/20/10,TMIN,-61
USC00368449,01/31/13,TMAX,150
USC00367409,07/23/08,TMIN,183
USC00368449,02/12/12,TMAX,6
USC00367409,07/23/08,TMAX,289
USC00367477,02/02/10,TMAX,-33
USC00365790,08/31/06,TMIN,133
USC00367477,02/02/10,TMIN,-139
USC00367409,12/04/05,TMIN,-50
USC00365109,03/11/05,TMIN,-106
USC00360147,05/08/11,TMAX,189
USC00367409,08/31/11,TMAX,267
USC00360147,05/08/11,TMIN,39
USC00361480,12/21/10,TMAX,-28
USC00365109,12/06/06,TMIN,-67
USC00362629,04/25/05,TMAX,50
USC00362629,04/25/05,TMIN,6
USC00365790,08/31/06,TMAX,217
USC00365109,03/11/05,TMAX,6
USC00361480,02/11/12,TMAX,11
USC00368449,01/31/13,TMIN,11
USC00365790,09/01/10,TMAX,322
USC00367477,01/23/10,TMAX,17
USC00367477,10/04/11,TMAX,144
USC00364853,03/11/05,TMAX,22
USC00368449,05/10/15,TMAX,278
USC00360147,11/27/08,TMAX,22
USC00360147,11/27/08,TMIN,-6
USC00360147,01/13/05,TMIN,0
USC00365109,02/15/15,TMAX,-28
USC00368449,05/10/15,TMIN,189
USC00361480,02/07/11,TMIN,-28
USC00368469,06/14/09,TMIN,89
USC00360147,02/14/08,TMAX,11
USC00368469,06/14/09,TMAX,250
USC00367477,08/03/08,TMAX,256
USC00367409,03/13/05,TMIN,-106
USC00367409,10/13/10,TMIN,33
USC00367409,10/13/10,TMAX,217
USC00360147,01/13/05,TMAX,22
USC00360147,06/13/10,TMAX,317
USC00360147,06/13/10,TMIN,172
USC00365109,03/20/11,TMAX,106
USC00367477,08/03/08,TMIN,111
USC00365109,02/15/15,TMIN,-200
USC00364853,01/29/06,TMAX,89
USC00368449,05/31/07,TMAX,306
USC00368469,02/22/14,TMAX,72
USC00368469,06/29/09,TMIN,133
USC00368469,06/29/09,TMAX,250
USC00368469,03/31/11,TMAX,94
USC00362629,11/29/07,TMAX,44
USC00368449,12/11/13,TMAX,-11
USC00367409,05/25/08,TMAX,228
USC00361480,07/01/13,TMIN,139
USC00368469,07/10/07,TMAX,339
USC00360147,02/14/08,TMIN,-94
USC00368469,03/31/11,TMIN,-61
USC00368469,07/10/07,TMIN,178
USC00368469,02/22/14,TMIN,-56
USC00368469,02/13/14,TMAX,-44
USC00368469,02/13/14,TMIN,-267
USC00368449,05/31/07,TMIN,150
USC00364853,01/29/06,TMIN,-22
USC00361480,02/07/11,TMAX,-17
USC00367409,05/25/08,TMIN,39
USC00365109,11/23/08,TMIN,-100
USC00364853,10/16/05,TMIN,89
USC00365109,11/23/08,TMAX,-11
USC00368449,08/25/06,TMAX,239
USC00365109,01/05/10,TMIN,-72
USC00362629,04/30/05,TMIN,0
USC00368449,02/02/15,TMAX,11
USC00368449,02/02/15,TMIN,-33
USC00368449,08/25/06,TMIN,156
USC00365790,07/14/14,TMAX,289
USC00365790,07/14/14,TMIN,178
USC00367477,07/03/13,TMAX,289
USC00367477,07/07/05,TMAX,239
USC00368469,02/03/14,TMAX,22
USC00360147,12/11/14,TMAX,22
USC00367477,10/23/10,TMIN,-28
USC00367477,10/23/10,TMAX,100
USC00367409,07/10/14,TMIN,161
USC00360147,12/11/14,TMIN,-22
USC00367409,07/10/14,TMAX,289
USC00365109,02/21/15,TMIN,-211
USC00368469,02/03/14,TMIN,-17
USC00367477,07/03/13,TMIN,167
USC00365109,01/05/10,TMAX,-28
USC00362629,04/30/05,TMAX,133
USC00367477,05/02/11,TMIN,89
USC00368469,01/29/12,TMIN,-33
USC00361480,01/01/15,TMAX,-33
USC00368469,01/29/12,TMAX,50
USC00362629,08/01/07,TMIN,133
USC00362629,08/01/07,TMAX,306
USC00365109,03/20/11,TMIN,-44
USC00367477,05/02/11,TMAX,139
USC00367477,09/25/08,TMIN,44
USC00360147,12/20/12,TMIN,-6
USC00360147,12/20/12,TMAX,50
USC00361480,01/01/15,TMIN,-128
USC00367409,11/26/13,TMAX,6
USC00367409,11/26/13,TMIN,-83
USC00360147,01/12/06,TMIN,-6
USC00367477,09/25/08,TMAX,244
USC00368449,06/07/10,TMIN,128
USC00368449,06/07/10,TMAX,256
USC00360147,01/12/06,TMAX,72
USC00362629,11/29/07,TMIN,-6
USC00365109,02/21/15,TMAX,-94
USC00362629,11/28/07,TMAX,67
USC00362629,11/28/07,TMIN,-11
USC00367409,08/26/05,TMAX,294
USC00365109,12/22/06,TMAX,106
USC00361480,07/12/12,TMIN,106
USC00365109,03/26/11,TMIN,-83
USC00365109,03/26/11,TMAX,28
USC00367409,03/01/06,TMIN,-111
USC00367409,03/01/06,TMAX,11
USC00361480,07/12/12,TMAX,306
USC00367477,03/10/11,TMIN,-6
USC00360147,05/22/07,TMIN,44
USC00368469,12/11/12,TMIN,33
USC00368469,12/11/12,TMAX,122
USC00362629,05/27/07,TMAX,250
USC00365109,01/29/06,TMIN,-44
USC00365109,01/29/06,TMAX,133
USC00367477,12/17/15,TMIN,39
USC00361480,07/28/09,TMIN,111
USC00361480,03/11/09,TMIN,6
USC00361480,03/11/09,TMAX,56
USC00362629,05/27/07,TMIN,167
USC00367409,08/26/05,TMIN,100
USC00367477,03/10/11,TMAX,44
USC00365790,04/14/08,TMAX,83
USC00367409,01/04/08,TMIN,-133
USC00367409,10/10/11,TMAX,233
USC00360147,08/07/12,TMAX,272
USC00360147,08/07/12,TMIN,139
USC00367477,06/20/09,TMAX,244
USC00367409,10/10/11,TMIN,89
USC00367477,07/12/10,TMIN,94
USC00361480,07/20/12,TMAX,278
USC00367477,07/12/10,TMAX,289
USC00367477,06/20/09,TMIN,133
USC00360147,06/21/05,TMAX,283
USC00360147,05/22/07,TMAX,239
USC00365109,12/22/06,TMIN,6
USC00362629,01/10/06,TMAX,100
USC00362629,01/10/06,TMIN,-17
USC00360147,06/21/05,TMIN,122
USC00361480,07/20/12,TMIN,167
USC00368469,05/23/15,TMIN,-22
USC00368449,07/24/07,TMAX,228
USC00361480,07/28/09,TMAX,272
USC00360147,01/17/06,TMIN,-67
USC00367409,12/04/07,TMAX,50
USC00368469,08/31/11,TMIN,111
USC00365109,12/20/12,TMIN,-28
USC00365790,12/23/11,TMAX,94
USC00365790,06/24/13,TMIN,206
USC00365790,06/24/13,TMAX,317
USC00365109,12/20/12,TMAX,72
USC00365109,05/29/07,TMIN,89
USC00368449,05/11/11,TMAX,244
USC00368449,01/15/15,TMAX,-50
USC00368469,01/18/15,TMIN,-167
USC00368449,11/09/10,TMAX,128
USC00367477,11/28/12,TMIN,-28
USC00368449,11/09/10,TMIN,17
USC00368449,01/15/15,TMIN,-133
USC00361480,07/01/13,TMAX,300
USC00367477,11/28/12,TMAX,17
USC00368449,12/11/13,TMIN,-67
USC00368449,05/06/14,TMIN,50
USC00368449,05/11/11,TMIN,89
USC00368469,01/18/15,TMAX,0
USC00365790,12/23/11,TMIN,28
USC00368449,07/24/07,TMIN,117
USC00360147,01/17/06,TMAX,11
USC00367409,01/10/13,TMAX,56
USC00367409,02/18/10,TMAX,6
USC00367409,03/13/05,TMAX,11
USC00367409,01/10/13,TMIN,-67
USC00365109,11/26/13,TMAX,0
USC00365109,11/26/13,TMIN,-94
USC00365790,12/13/06,TMIN,-28
USC00365790,12/13/06,TMAX,94
USC00367477,12/17/15,TMAX,78
USC00367409,12/04/07,TMIN,-39
USC00367409,02/18/10,TMIN,-33
USC00368469,10/15/10,TMAX,106
USC00368469,10/15/10,TMIN,28
USC00368469,11/20/12,TMIN,-33
USC00368469,11/20/12,TMAX,61
USC00365109,05/29/07,TMAX,283
USC00368469,08/31/11,TMAX,256
USC00368449,05/06/14,TMAX,172
USC00360147,04/18/08,TMAX,250
USC00367477,01/22/06,TMAX,111
USC00365109,11/26/12,TMAX,22
USC00360147,10/25/15,TMIN,44
USC00365790,08/30/05,TMIN,172
USC00365790,08/30/05,TMAX,250
USC00368469,05/24/13,TMIN,72
USC00361480,06/01/13,TMIN,122
USC00368469,06/21/05,TMAX,250
USC00360147,03/10/05,TMIN,-128
USC00365790,03/17/05,TMAX,50
USC00360147,10/25/15,TMAX,133
USC00360147,03/10/05,TMAX,-50
USC00365790,03/17/05,TMIN,-67
USC00367409,02/12/07,TMAX,-6
USC00367477,11/15/10,TMAX,133
USC00367477,11/15/10,TMIN,-28
USC00367409,11/29/05,TMAX,178
USC00368469,06/21/05,TMIN,117
USC00367409,11/29/05,TMIN,33
USC00361480,12/23/11,TMIN,22
USC00367409,02/12/07,TMIN,-122
USC00361480,12/23/11,TMAX,83
USC00367477,07/27/08,TMIN,133
USC00368469,05/24/13,TMAX,261
USC00367409,11/30/07,TMIN,-28
USC00362629,03/16/05,TMIN,-139
USC00368469,05/26/06,TMIN,100
USC00367409,01/05/10,TMAX,-33
USC00365109,11/22/08,TMIN,-122
USC00362629,03/16/05,TMAX,33
USC00367477,06/07/09,TMIN,100
USC00360147,05/29/12,TMAX,311
USC00367477,07/27/08,TMAX,267
USC00367477,06/07/09,TMAX,250
USC00365109,05/02/11,TMIN,89
USC00365790,06/12/06,TMIN,44
USC00360147,05/29/12,TMIN,183
USC00365790,06/12/06,TMAX,228
USC00367409,01/05/10,TMIN,-72
USC00364853,03/01/06,TMIN,-61
USC00364853,03/01/06,TMAX,72
USC00361480,06/01/13,TMAX,322
USC00365109,05/02/11,TMAX,172
USC00361480,05/14/13,TMIN,-50
USC00365109,10/05/15,TMAX,183
USC00365109,10/05/15,TMIN,72
USC00360147,03/01/06,TMAX,0
USC00367477,07/26/14,TMIN,78
USC00361480,05/31/15,TMIN,161
USC00361480,05/31/15,TMAX,289
USC00368469,10/21/11,TMAX,106
USC00368469,10/21/11,TMIN,67
USC00361480,02/05/11,TMAX,22
USC00368469,08/25/05,TMIN,100
USC00365790,01/02/14,TMIN,-83
USC00367477,07/26/14,TMAX,244
USC00368449,11/23/06,TMAX,61
USC00368469,08/25/05,TMAX,267
USC00360147,11/29/06,TMAX,94
USC00361480,07/26/13,TMAX,250
USC00361480,07/26/13,TMIN,50
USC00368449,11/23/06,TMIN,-33
USC00360147,11/29/06,TMIN,28
USC00365790,02/09/06,TMIN,-89
USC00368469,06/16/11,TMIN,78
USC00365790,01/02/14,TMAX,-22
USC00360147,03/01/06,TMIN,-117
USC00360147,09/16/05,TMIN,144
USC00361480,05/14/13,TMAX,100
USC00367409,01/06/14,TMIN,-144
USC00367409,01/06/14,TMAX,67
USC00365790,04/18/05,TMIN,0
USC00365109,11/27/08,TMAX,33
USC00365109,11/27/08,TMIN,6
USC00368469,03/12/11,TMIN,-6
USC00367409,08/07/12,TMAX,278
USC00360147,11/13/10,TMIN,-39
USC00367477,09/24/10,TMIN,139
USC00367477,09/24/10,TMAX,278
USC00365790,04/18/05,TMAX,233
USC00365790,08/24/15,TMIN,117
USC00360147,11/13/10,TMAX,150
USC00368469,03/12/11,TMAX,33
USC00367409,08/07/12,TMIN,150
USC00361480,02/05/11,TMIN,-167
USC00365790,08/24/15,TMAX,267
USC00360147,09/16/05,TMAX,328
USC00365109,11/22/08,TMAX,-11
USC00367477,01/22/06,TMIN,-78
USC00365109,05/29/10,TMAX,250
USC00367409,11/30/07,TMAX,117
USC00368449,06/24/06,TMAX,217
USC00367477,05/30/07,TMAX,261
USC00362629,11/09/07,TMIN,-11
USC00367477,05/30/07,TMIN,61
USC00365109,03/01/06,TMIN,-89
USC00368469,10/26/05,TMAX,44
USC00368469,10/26/05,TMIN,6
USC00367409,05/05/13,TMIN,44
USC00360147,09/21/06,TMAX,150
USC00367409,05/05/13,TMAX,239
USC00365109,08/25/10,TMAX,228
USC00365109,03/01/06,TMAX,22
USC00365790,12/11/06,TMAX,94
USC00365790,12/11/06,TMIN,-39
USC00360147,03/11/05,TMAX,-22
USC00367409,01/27/06,TMAX,6
USC00362629,12/31/06,TMAX,100
USC00367409,01/27/06,TMIN,-94
USC00360147,03/11/05,TMIN,-111
USC00365109,05/06/10,TMAX,272
USC00362629,11/09/07,TMAX,56
USC00368449,06/24/06,TMIN,178
USC00361480,06/24/13,TMIN,133
USC00365109,02/01/15,TMIN,-156
USC00360147,01/29/06,TMIN,-44
USC00360147,01/29/06,TMAX,111
USC00367477,07/07/05,TMIN,133
USC00361480,06/24/13,TMAX,311
USC00368469,10/31/05,TMIN,6
USC00368469,03/24/15,TMAX,33
USC00360147,09/21/06,TMIN,56
USC00368469,03/24/15,TMIN,-100
USC00368469,10/31/05,TMAX,178
USC00365109,02/01/15,TMAX,-33
USC00364853,02/26/05,TMAX,44
USC00365109,08/07/12,TMAX,283
USC00365109,08/07/12,TMIN,156
USC00368449,01/19/15,TMIN,0
USC00368449,01/19/15,TMAX,22
USC00364853,02/26/05,TMIN,-83
USC00365109,11/26/12,TMIN,-33
USC00362629,12/31/06,TMIN,-28
USC00367409,12/11/08,TMIN,0
USC00368449,03/28/11,TMIN,-78
USC00365790,05/14/13,TMIN,-22
USC00365790,05/14/13,TMAX,106
USC00365790,09/21/10,TMIN,22
USC00365790,09/21/10,TMAX,200
USC00368469,01/13/10,TMIN,-72
USC00368469,01/13/10,TMAX,-11
USC00365109,07/17/15,TMIN,111
USC00367409,02/12/12,TMIN,-106
USC00361480,07/17/14,TMIN,78
USC00368469,01/22/08,TMAX,-44
USC00368449,06/08/12,TMAX,222
USC00361480,11/03/09,TMAX,139
USC00361480,11/03/09,TMIN,-61
USC00367409,02/12/12,TMAX,17
USC00367477,02/16/09,TMAX,6
USC00367477,02/16/09,TMIN,-100
USC00368469,05/26/06,TMAX,233
USC00368469,01/22/08,TMIN,-150
USC00368449,06/08/12,TMIN,111
USC00361480,07/17/14,TMAX,233
USC00360147,10/23/10,TMIN,0
USC00360147,10/23/10,TMAX,100
USC00368449,03/28/11,TMAX,44
USC00365109,05/06/10,TMIN,67
USC00365109,08/25/10,TMIN,161
USC00367409,12/11/08,TMAX,67
USC00365109,08/15/10,TMAX,250
USC00365109,07/17/15,TMAX,267
USC00365109,01/20/10,TMIN,-22
USC00362629,05/28/06,TMIN,111
USC00361480,01/02/14,TMAX,-22
USC00362629,05/28/06,TMAX,267
USC00361480,01/02/14,TMIN,-100
USC00365109,01/20/10,TMAX,33
USC00368469,05/06/06,TMAX,239
USC00365790,10/25/07,TMAX,117
USC00365790,10/25/07,TMIN,78
USC00368469,05/06/06,TMIN,89
USC00365109,08/15/10,TMIN,189
USC00368469,12/14/10,TMIN,-111
USC00368469,12/14/10,TMAX,-33
USC00365109,05/29/10,TMIN,167
USC00368469,01/22/14,TMAX,-83
USC00368449,01/11/10,TMIN,-133
USC00367409,01/04/08,TMAX,-28
USC00365790,06/05/09,TMIN,111
USC00361480,02/02/08,TMIN,-33
USC00361480,02/02/08,TMAX,11
USC00365790,08/01/12,TMAX,272
USC00368469,12/13/11,TMAX,44
USC00368469,04/21/07,TMAX,217
USC00362629,12/25/06,TMAX,67
USC00365790,05/08/10,TMAX,217
USC00365790,08/01/12,TMIN,156
USC00362629,12/25/06,TMIN,-33
USC00367409,12/22/06,TMIN,6
USC00367409,12/22/06,TMAX,100
USC00368449,01/30/05,TMAX,-11
USC00360147,05/02/11,TMAX,161
USC00360147,05/02/11,TMIN,89
USC00368449,01/30/05,TMIN,-144
USC00360147,01/31/13,TMIN,0
USC00360147,11/22/08,TMAX,-17
USC00365790,12/22/15,TMAX,67
USC00360147,11/22/08,TMIN,-94
USC00365790,06/05/09,TMAX,178
USC00365790,06/26/12,TMAX,233
USC00367409,06/11/10,TMIN,122
USC00367409,07/11/08,TMAX,283
USC00367409,07/11/08,TMIN,128
USC00365109,10/10/11,TMAX,261
USC00365790,05/08/10,TMIN,72
USC00365790,07/04/15,TMAX,250
USC00365109,10/10/11,TMIN,94
USC00365790,07/04/15,TMIN,156
USC00365790,12/22/15,TMIN,-28
USC00362629,09/19/07,TMAX,211
USC00368449,11/05/09,TMAX,78
USC00365109,09/20/09,TMAX,217
USC00365109,09/20/09,TMIN,67
USC00368469,04/21/07,TMIN,-6
USC00362629,09/19/07,TMIN,56
USC00365790,06/26/12,TMIN,122
USC00368449,05/17/11,TMIN,106
USC00368449,05/17/11,TMAX,183
USC00368449,11/05/09,TMIN,-11
USC00365109,09/21/06,TMIN,44
USC00365109,01/12/13,TMIN,-17
USC00365109,09/21/06,TMAX,178
USC00360147,10/05/15,TMAX,144
USC00360147,10/05/15,TMIN,78
USC00367409,01/20/10,TMAX,33
USC00368469,01/17/11,TMAX,-22
USC00360147,07/08/07,TMAX,283
USC00365109,01/17/06,TMIN,-78
USC00368449,03/07/08,TMIN,-28
USC00360147,07/08/07,TMIN,144
USC00367477,02/13/10,TMIN,-139
USC00365109,10/16/05,TMIN,94
USC00365790,02/05/11,TMAX,-11
USC00365109,05/25/08,TMAX,228
USC00365109,05/25/08,TMIN,44
USC00368449,12/08/13,TMAX,-11
USC00365109,10/16/05,TMAX,217
USC00361480,12/23/13,TMAX,167
USC00367409,09/21/07,TMIN,106
USC00367409,09/21/07,TMAX,272
USC00365109,01/17/06,TMAX,-6
USC00365790,02/05/11,TMIN,-172
USC00360147,07/26/15,TMAX,289
USC00368469,01/17/11,TMIN,-94
USC00360147,05/28/06,TMIN,117
USC00365790,12/20/11,TMIN,-72
USC00365790,12/20/11,TMAX,72
USC00360147,01/31/13,TMAX,167
USC00365109,01/12/13,TMAX,78
USC00368449,10/17/07,TMAX,200
USC00360147,05/28/06,TMAX,256
USC00368469,01/16/11,TMAX,11
USC00361480,02/18/09,TMIN,-117
USC00361480,11/16/12,TMAX,78
USC00361480,11/16/12,TMIN,-72
USC00368469,01/16/11,TMIN,-94
USC00368449,10/17/07,TMIN,100
USC00367409,01/20/10,TMIN,-17
USC00367477,02/13/10,TMAX,-28
USC00362629,02/04/05,TMAX,11
USC00362629,02/04/05,TMIN,-56
USC00368469,12/13/11,TMIN,-83
USC00365790,12/07/14,TMAX,28
USC00367409,06/11/10,TMAX,267
USC00365790,12/07/14,TMIN,-22
USC00360147,06/01/12,TMAX,228
USC00365109,10/16/10,TMAX,156
USC00368469,12/26/13,TMAX,-17
USC00360147,09/22/09,TMIN,133
USC00360147,09/22/09,TMAX,239
USC00365109,05/28/06,TMAX,272
USC00367409,01/12/13,TMIN,0
USC00367409,01/12/13,TMAX,67
USC00368449,06/16/12,TMAX,256
USC00368449,06/16/12,TMIN,144
USC00368449,07/15/13,TMIN,200
USC00361480,03/24/12,TMIN,33
USC00360147,01/10/13,TMAX,83
USC00360147,01/10/13,TMIN,-61
USC00365109,06/15/11,TMAX,217
USC00365109,06/15/11,TMIN,83
USC00360147,04/15/05,TMAX,200
USC00360147,04/15/05,TMIN,-6
USC00362629,06/12/06,TMIN,33
USC00362629,06/12/06,TMAX,217
USC00361480,03/24/12,TMAX,267
USC00360147,03/24/15,TMIN,-89
USC00365109,05/28/06,TMIN,128
USC00368469,12/26/13,TMIN,-117
USC00368469,01/22/14,TMIN,-206
USC00365109,10/23/07,TMIN,56
USC00364853,03/10/05,TMAX,-6
USC00360147,04/19/07,TMIN,33
USC00367409,11/23/06,TMAX,94
USC00367409,11/23/06,TMIN,-50
USC00365790,01/10/06,TMIN,-28
USC00367409,07/23/11,TMIN,228
USC00368449,07/15/13,TMAX,300
USC00367477,10/04/11,TMIN,67
USC00368469,03/20/07,TMAX,39
USC00360147,04/19/07,TMAX,100
USC00367477,11/24/05,TMIN,-61
USC00365109,12/17/07,TMAX,22
USC00361480,07/19/08,TMAX,311
USC00361480,07/19/08,TMIN,156
USC00365109,12/17/07,TMIN,-39
USC00367477,11/24/05,TMAX,0
USC00367409,07/23/11,TMAX,406
USC00367409,05/20/05,TMIN,44
USC00368469,03/29/12,TMIN,0
USC00361480,03/07/08,TMAX,83
USC00368469,05/14/05,TMAX,211
USC00367409,05/20/05,TMAX,228
USC00368469,06/19/06,TMIN,144
USC00367477,07/02/07,TMIN,28
USC00365790,04/02/10,TMAX,250
USC00367477,04/05/12,TMIN,-39
USC00367477,04/05/12,TMAX,167
USC00368469,06/19/06,TMAX,322
USC00368449,05/08/06,TMAX,189
USC00360147,06/01/12,TMIN,122
USC00361480,12/02/08,TMIN,-17
USC00364853,01/27/06,TMIN,-78
USC00361480,12/02/08,TMAX,22
USC00365790,04/02/10,TMIN,11
USC00362629,08/22/05,TMIN,139
USC00362629,08/22/05,TMAX,294
USC00368449,07/18/14,TMIN,122
USC00368449,07/18/14,TMAX,228
USC00364853,01/27/06,TMAX,61
USC00360147,03/28/09,TMAX,150
USC00360147,03/28/09,TMIN,28
USC00367477,01/06/08,TMIN,-28
USC00367409,05/08/11,TMAX,183
USC00367409,05/08/11,TMIN,56
USC00365109,01/31/13,TMIN,0
USC00365109,01/31/13,TMAX,122
USC00360147,03/24/15,TMAX,33
USC00360147,04/08/15,TMAX,122
USC00361480,06/05/09,TMAX,200
USC00368469,03/29/12,TMAX,233
USC00360147,04/08/15,TMIN,61
USC00361480,06/05/09,TMIN,83
USC00361480,03/07/08,TMIN,-61
USC00361480,08/19/15,TMIN,150
USC00367477,07/02/07,TMAX,211
USC00365109,06/16/05,TMAX,322
USC00365109,06/16/05,TMIN,172
USC00368469,05/14/05,TMIN,17
USC00368449,05/08/06,TMIN,61
USC00367477,01/06/08,TMAX,33
USC00361480,08/19/15,TMAX,278
USC00365109,10/16/10,TMIN,33
USC00360147,04/18/08,TMIN,6
USC00361480,12/23/13,TMIN,78
USC00368449,08/06/10,TMAX,283
USC00368469,06/23/07,TMIN,78
USC00368469,06/23/07,TMAX,233
USC00367477,09/25/11,TMAX,222
USC00361480,07/14/14,TMAX,294
USC00364853,01/17/06,TMIN,-61
USC00368449,09/25/07,TMAX,267
USC00364853,01/17/06,TMAX,6
USC00361480,07/14/14,TMIN,150
USC00365790,12/23/13,TMIN,67
USC00367477,09/25/11,TMIN,117
USC00368449,08/21/07,TMIN,133
USC00368469,06/19/15,TMAX,256
USC00368469,06/19/15,TMIN,156
USC00368449,01/06/14,TMIN,-117
USC00365790,07/28/09,TMIN,122
USC00365790,07/28/09,TMAX,283
USC00362629,03/24/08,TMAX,61
USC00365790,06/14/07,TMAX,289
USC00368449,08/21/07,TMAX,167
USC00362629,03/24/08,TMIN,-72
USC00368449,09/25/07,TMIN,94
USC00368449,10/08/08,TMAX,167
USC00365790,06/19/11,TMAX,278
USC00365109,11/29/05,TMIN,56
USC00368469,06/20/13,TMIN,78
USC00368469,07/15/09,TMAX,244
USC00367409,09/24/05,TMAX,222
USC00368449,03/19/09,TMIN,39
USC00368469,05/18/08,TMIN,56
USC00367409,09/24/05,TMIN,83
USC00365790,12/23/13,TMAX,156
USC00368449,11/11/14,TMIN,22
USC00368469,08/11/12,TMAX,261
USC00365109,11/13/10,TMIN,-44
USC00364853,06/26/05,TMIN,183
USC00368469,05/18/08,TMAX,189
USC00365109,11/13/10,TMAX,161
USC00368469,05/23/15,TMAX,189
USC00368449,11/11/14,TMAX,156
USC00368449,10/08/08,TMIN,28
USC00368469,08/11/12,TMIN,178
USC00360147,11/26/12,TMAX,28
USC00365790,03/13/07,TMIN,-72
USC00368449,01/06/14,TMAX,50
USC00362629,09/14/06,TMIN,128
USC00367477,11/07/10,TMAX,44
USC00361480,12/22/15,TMIN,-33
USC00367477,11/07/10,TMIN,-44
USC00360147,01/05/10,TMAX,-39
USC00360147,01/05/10,TMIN,-78
USC00362629,05/14/06,TMAX,194
USC00364853,01/12/06,TMAX,144
USC00362629,05/14/06,TMIN,78
USC00368449,12/13/14,TMAX,17
USC00365790,04/14/08,TMIN,-33
USC00362629,09/14/06,TMAX,161
USC00368449,01/02/13,TMAX,6
USC00368449,01/02/13,TMIN,-72
USC00360147,01/12/13,TMIN,6
USC00360147,01/12/13,TMAX,83
USC00368449,01/11/10,TMAX,-44
USC00368449,12/13/14,TMIN,-6
USC00361480,12/22/15,TMAX,106
USC00364853,01/12/06,TMIN,0
USC00368469,09/25/06,TMIN,128
USC00368469,09/25/06,TMAX,244
USC00367477,12/15/11,TMAX,100
USC00365790,03/13/07,TMAX,128
USC00360147,11/26/12,TMIN,-17
USC00367477,12/15/11,TMIN,-6
USC00367477,12/16/12,TMAX,72
USC00367477,12/16/12,TMIN,-61
USC00365790,06/14/07,TMIN,133
USC00360147,11/26/13,TMAX,6
USC00365790,06/02/10,TMIN,83
USC00365790,06/02/10,TMAX,278
USC00360147,11/26/13,TMIN,-89
USC00360147,02/09/12,TMIN,-44
USC00360147,02/09/12,TMAX,33
USC00368469,06/02/08,TMAX,239
USC00367409,12/20/12,TMIN,-6
USC00367409,12/20/12,TMAX,67
USC00368449,02/15/14,TMIN,-39
USC00368449,02/15/14,TMAX,11
USC00368469,06/02/08,TMIN,67
